headline,date,doc_type,material_type,news_desk,section,keywords,url,id,byline
Argentina vs. Netherlands: World Cup 2014 Live Blog,2014-07-09,article,News,Sports,Sports,"['Soccer', 'World Cup 2014 (Soccer)']",https://sports.blogs.nytimes.com/2014/07/09/argentina-vs-netherlands-world-cup-2014-live-blog/,nyt://article/961817ed-173c-5c02-b50e-4f79dc1f14a9,By Andrew Das
The Teacher of the Year ‘Alchemist’ Changes Student Voices Info Gold,1975-12-21,article,Archives,None,Archives,[],https://www.nytimes.com/1975/12/21/archives/the-teacher-of-the-year-alchemist-changes-student-voices-into-gold.html,nyt://article/964b850e-3ea9-51ed-b304-2c4c4c49042c,By James V. Lynch Special to The New York Times
What Role Should Celebrities Have During the Coronavirus Crisis?,2020-04-01,article,News,Learning,The Learning Network,[],https://www.nytimes.com/2020/04/01/learning/what-role-should-celebrities-have-during-the-coronavirus-crisis.html,nyt://article/965ab03d-b665-5c3a-8550-1b20233630b2,By Jeremy Engle
Barbra Streisand Apologizes for Her Remarks About Michael Jackson’s Accusers,2019-03-23,article,News,Culture,Arts,"['Child Abuse and Neglect', 'Sex Crimes', 'Documentary Films and Programs']",https://www.nytimes.com/2019/03/23/arts/barbra-streisand-michael-jackson.html,nyt://article/9674d416-516e-5054-bfe2-f1ba2c706299,By Sandra E. Garcia
"Impeachment, Israel, California: Your Tuesday Briefing",2019-11-19,article,briefing,NYTNow,Briefing,[],https://www.nytimes.com/2019/11/19/briefing/impeachment-israel-california.html,nyt://article/968f7e02-48a1-5fc2-9f3c-dc9b2fc60632,By Mike Ives
"A reputedly clever man, an allegedly dismal book",1975-06-15,article,Archives,None,Archives,[],https://www.nytimes.com/1975/06/15/archives/a-reputedly-clever-man-an-allegedly-dismal-book-the-painted-word.html,nyt://article/96937808-ac63-599d-8cc4-d811f7d48c9f,By John Russell
"Hungary, Mars, Artichokes: Your Wednesday Briefing",2018-05-02,article,briefing,NYTNow,Briefing,[],https://www.nytimes.com/2018/05/01/briefing/hungary-mars-artichokes.html,nyt://article/9693a1f1-43d5-55be-9b7f-e19c1a76f976,By Dan Levin
Supreme Court Paved Way for Marriage Ruling With Sodomy Law Decision,2003-11-19,article,News,National Desk,U.S.,"['Discrimination', 'Marriages', 'Decisions and Verdicts', 'Homosexuality']",https://www.nytimes.com/2003/11/19/us/same-sex-marriage-context-supreme-court-paved-way-for-marriage-ruling-with.html,nyt://article/969746f4-2748-579c-88c4-265d1077449b,By Linda Greenhouse
Romney’s ‘Poor’ Remark Resonates,2012-02-01,article,News,,U.S.,[],https://thecaucus.blogs.nytimes.com/2012/02/01/romneys-poor-remark-resonates/,nyt://article/96d92c1b-5613-5199-b6cf-c5713a8df1ca,By Ashley Parker
Too Many Sorry Excuses for Apology,2014-02-04,article,News,,Business Day,['Apologies'],https://dealbook.nytimes.com/2014/02/03/too-many-sorry-excuses-for-apology/,nyt://article/971be20f-d5f0-5ac5-a0ad-d63516f1a71e,By Andrew Ross Sorkin
Presidential Rebound,2007-08-05,article,Review,BookReview,Books,"['Books and Literature', 'Biographical Information', 'Presidents and Presidency (US)', 'History']",https://www.nytimes.com/2007/08/05/books/review/05crowl.html,nyt://article/972c93c4-b9b7-5622-9750-81e26d2ef06b,By Michael Crowley
"At Vice, Cutting-Edge Media and Allegations of Old-School Sexual Harassment",2017-12-23,article,News,Business,Business Day,"['Sexual Harassment', '#MeToo Movement', 'Workplace Hazards and Violations']",https://www.nytimes.com/2017/12/23/business/media/vice-sexual-harassment.html,nyt://article/973d9a7b-f6b4-5044-b0ce-5fabf9fa724f,By Emily Steel
"Politically and Technically Complex, Medicare Defies a Sweeping Redesign",1999-03-18,article,An Analysis; News Analysis,National Desk,U.S.,"['Reform and Reorganization', 'HEALTH INSURANCE', 'Medicare', 'Medicine and Health']",https://www.nytimes.com/1999/03/18/us/politically-and-technically-complex-medicare-defies-a-sweeping-redesign.html,nyt://article/9757016b-e9a1-5a26-a4b9-7dd7005d1729,By Robert Pear
An Insult to Miss Liberty,1995-08-29,article,Editorial,Editorial Desk,Opinion,"['IMMIGRATION AND REFUGEES', 'Editorials', 'ELECTION ISSUES', 'Statue of Liberty', 'Presidential Election of 1996']",https://www.nytimes.com/1995/08/29/opinion/an-insult-to-miss-liberty.html,nyt://article/9764adae-4166-54ee-b4a9-1dcf4c8a4e0e,
Reviews/Film; A Former Child Star Managing Stars-to-Be,1993-06-04,article,Review,Weekend Desk,Movies,"['Reviews', 'MOTION PICTURES']",https://www.nytimes.com/1993/06/04/movies/reviews-film-a-former-child-star-managing-stars-to-be.html,nyt://article/97652e36-1994-5cf6-8605-8595f62c2bcd,By Janet Maslin
"One Historic Night, Two Americas",2008-06-08,article,Op-Ed,Editorial,Opinion,"['Presidential Election of 2008', 'Race', 'United States Politics and Government', 'United States Economy', 'UNITED STATES ARMAMENT AND DEFENSE']",https://www.nytimes.com/2008/06/08/opinion/08rich.html,nyt://article/978f958d-4ceb-5ba2-bf0b-8d7cc4bf875d,By Frank Rich
"Clinton, Scolding Congress, Pleads For Leadership On Global Stage",1998-05-06,article,,IHT News,,[],https://www.nytimes.com/1998/05/06//IHT-clinton-scolding-congress-pleads-for-leadership-on-global-stage.html,nyt://article/97b18203-951c-5ad6-bbe9-6ba561e846e6,"By Brian Knowlton, International Herald Tribune"
The Billionaire List Wars,2012-03-12,article,News,,Business Day,['High Net Worth Individuals'],https://dealbook.nytimes.com/2012/03/12/the-billionaire-list-wars/,nyt://article/97dd35ff-851e-5645-b57f-5c75ce785f0b,By Kevin Roose
How to Lose an Election Without Really Trying,2010-08-07,article,Op-Ed,Editorial,Opinion,"['United States Politics and Government', 'United States Economy', 'Unemployment']",https://www.nytimes.com/2010/08/08/opinion/08rich.html,nyt://article/97e496f2-3677-5025-bceb-ac777eedd768,By Frank Rich
Much Ado About Reading,2006-09-02,article,Op-Ed,Editorial Desk,Opinion,"['United States Politics and Government', 'Books and Literature']",https://www.nytimes.com/2006/09/02/opinion/much-ado-about-reading.html,nyt://article/97ee59fb-f625-560c-ac26-2573d8bbafdd,By Maureen Dowd
On to Richmond! Or Not,2011-07-29,article,News,,Opinion,"['Civil War (US) (1861-65)', 'Newspapers']",https://opinionator.blogs.nytimes.com/2011/07/28/on-to-richmond-or-not/,nyt://article/9832aaba-1acc-5418-be23-fd3d962b66a6,By James M. Lundberg
Yanks’ Infighting Updated for Digital Age,2013-06-27,article,News,Sports,Sports,['Baseball'],https://www.nytimes.com/2013/06/28/sports/baseball/yankees-update-infighting-for-a-digital-age.html,nyt://article/985ce8e0-26bc-5d91-802a-6fb5cd569075,By Harvey Araton
SOFTWARE GETS ITS DAY IN THE SUN,1986-04-29,article,News,Science Desk,Science,"['DATA PROCESSING', 'Awards, Decorations and Honors', 'PERSONAL COMPUTERS']",https://www.nytimes.com/1986/04/29/science/peripherals-software-gets-its-day-in-the-sun.html,nyt://article/98b815b3-5fe7-550c-8966-336e117e1816,By Peter H. Lewis
Enlarge the North Korean problem,2005-06-21,article,News,None,Opinion,[],https://www.nytimes.com/2005/06/21/opinion/enlarge-the-north-korean-problem.html,nyt://article/9950370e-030d-5057-b68b-e48a689fa520,James Goodby
Towers of Power,2011-11-14,article,Op-Ed,OpEd,Opinion,"['ARCHITECTURE', 'Movies']",https://www.nytimes.com/2011/11/14/opinion/towers-of-power.html,nyt://article/9965355f-702f-5807-aba1-2716917a5ee7,By Mark Lamster
G-rated Exports,2004-10-19,article,Op-Ed,Editorial Desk,Opinion,"['Sex', 'VIOLENCE', 'MOTION PICTURES', 'International Trade and World Market', 'Third World and Developing Countries']",https://www.nytimes.com/2004/10/19/opinion/grated-exports.html,nyt://article/99b8db3b-0fc9-5cdc-b533-678890975bcc,By Todd G. Buchholz
"Whatever You Desire, My Duchess",2012-02-05,article,Review,Culture,Books,"['Homosexuality', 'Books and Literature']",https://www.nytimes.com/2012/02/06/books/anne-sebba-on-duchess-of-windsor-scotty-bowers-on-himself.html,nyt://article/99bce2b7-2795-54f3-8509-9e2fba6bee9f,By Janet Maslin
Senators Want to Block Spending on Terrorist Initiatives,2003-08-14,article,News,National Desk,U.S.,"['Finances', 'Futures and Options Trading', 'Budgets and Budgeting', 'Terrorism']",https://www.nytimes.com/2003/08/14/us/senators-want-to-block-spending-on-terrorist-initiatives.html,nyt://article/99fce010-7ec0-5824-b527-4014300c4d90,By Carl Hulse and Thom Shanker
Making Play Streets Mean Streets,2015-05-08,article,News,Metro,New York,"['Children and Childhood', 'Police Brutality, Misconduct and Shootings']",https://www.nytimes.com/2015/05/10/nyregion/making-play-streets-mean-streets.html,nyt://article/9a0c0840-fb8a-515c-9b6d-603e58d648cb,By Ginia Bellafante
A Truce in the Bragging Wars,2013-02-01,article,News,Styles,Fashion & Style,"['Customs, Etiquette and Manners', 'Parenting', 'Children and Childhood', 'Social Networking (Internet)', 'Families and Family Life']",https://www.nytimes.com/2013/02/03/fashion/time-for-a-truce-in-the-bragging-wars.html,nyt://article/9a12e106-8f27-5295-8b0d-911ee887ed9b,By Bruce Feiler
A Puppy Predicament,2014-01-02,article,News,Styles,Fashion & Style,"['Customs, Etiquette and Manners']",https://www.nytimes.com/2014/01/05/fashion/a-puppy-predicament.html,nyt://article/9ac740bf-6825-53bd-9011-d6c635fe8972,By Philip Galanes
McCain Channels His Inner Hillary,2008-03-02,article,Op-Ed,Editorial,Opinion,"['Presidential Election of 2008', 'United States Politics and Government']",https://www.nytimes.com/2008/03/02/opinion/02rich.html,nyt://article/9acc37bd-c3bf-548b-bc73-485f2b79180d,By Frank Rich
"Of Layoffs, Bankruptcy and Bonuses",2009-10-04,article,News,Business,Business Day,"['Newspapers', 'Bonuses', 'Bankruptcies', 'Executive Compensation']",https://www.nytimes.com/2009/10/05/business/media/05carr.html,nyt://article/9af47440-5103-5acb-bf91-194db3ffd25f,By David Carr
Maurice Greenberg Loses Bid for Damages From A.I.G. Bailout,2017-05-09,article,News,Business,Business Day,"['Subprime Mortgage Crisis', 'Emergency Economic Stabilization Act (2008)', 'Suits and Litigation (Civil)']",https://www.nytimes.com/2017/05/09/business/dealbook/aig-bailout-maurice-greenberg.html,nyt://article/9b086af5-6d0f-5f74-9eb6-236934590e7c,By Liz Moyer
BOOKS IN BRIEF: FICTION & POETRY,2003-12-28,article,Review,Book Review Desk,Books,"['Reviews', 'Books and Literature']",https://www.nytimes.com/2003/12/28/books/books-in-brief-fiction-poetry-627828.html,nyt://article/9b470cde-e58d-564c-85d4-d541c32caeff,By Sarah Ferguson
A ‘Fixer’ or a ‘Bully’: New Yorkers Have Opinions on Bloomberg as Mayor,2019-11-12,article,News,National,Reader Center,"['Presidential Election of 2020', 'Primaries and Caucuses', 'United States Politics and Government', 'Education (K-12)', 'Smoking and Tobacco', 'September 11 (2001)', 'Real Estate and Housing (Residential)', 'Crime and Criminals', 'Bicycles and Bicycling']",https://www.nytimes.com/2019/11/12/reader-center/bloomberg-new-york-city.html,nyt://article/9b8edf10-aab8-50ca-b913-c4fd69bfee3d,By Aidan Gardiner
"Punching the Clock (and the Boss) With Dolly, Lily and Jane",2020-06-17,article,News,Weekend,Movies,['Movies'],https://www.nytimes.com/2020/06/16/movies/nine-to-five-viewers.html,nyt://article/9ba05a63-def9-53f6-b373-d51d278427cc,By Manohla Dargis and A.O. Scott
"Note to Hillary: Run the Senate, Not the White House",2006-08-22,article,News,OpEd,Opinion,[],https://opinionator.blogs.nytimes.com/2006/08/22/note-to-hillary-run-the-senate-not-the-white-house/,nyt://article/9ba5a04a-90e5-5326-9b53-34f473365ca4,By OP-ED CONTRIBUTOR
Pop & Rock Listings for June 14-20,2013-06-13,article,Schedule,Weekend,Arts,['Music'],https://www.nytimes.com/2013/06/14/arts/music/pop-rock-listings-for-june-14-20.html,nyt://article/9bff14d4-4e03-5be0-ab7c-329f88236bad,
The Tyranny of Other People’s Vacation Photos,2016-08-12,article,News,Styles,Fashion & Style,"['Social Media', 'Photography', 'Travel and Vacations']",https://www.nytimes.com/2016/08/14/fashion/vacation-photos-facebook-instagram.html,nyt://article/9c41c177-af7e-5f29-93a3-1fda5d7806ce,By Henry Alford
What Took Him So Long?,2012-03-21,article,News,,Opinion,[],https://douthat.blogs.nytimes.com/2012/03/21/what-took-him-so-long/,nyt://article/9c4ad2cd-70c0-5123-abf7-3f6d8ca9bdd6,By Ross Douthat
"Stuyvesant Town, Former Middle-Class Bastion, Awaits Mayoral Help",2014-06-10,article,News,Metro,New York,"['Renting and Leasing (Real Estate)', 'Real Estate and Housing (Residential)', 'Stuyvesant Town (NYC)', 'Peter Cooper Village (NYC)', 'Affordable Housing']",https://www.nytimes.com/2014/06/10/nyregion/stuyvesant-town-former-middle-class-bastion-awaits-mayoral-help.html,nyt://article/9c8cb12b-dbbc-57f8-8299-e30a7e7b2f4d,By Michael Powell
"Turkish Airstrike Hits Kurds, Complicating Fight Against Islamic State",2014-10-14,article,News,Foreign,World,['Kurds'],https://www.nytimes.com/2014/10/15/world/europe/turkey-airstrike-kurds-isis.html,nyt://article/9d068cf4-ee24-5e7c-ae1e-ce2cd6a01a84,By Tim Arango and Sebnem Arsu
"Casting Vote, and Now Trying to Sell It Back Home",2010-03-23,article,News,National,U.S.,"['Reform and Reorganization', 'Health Insurance and Managed Care', 'Primaries and Caucuses', 'Elections']",https://www.nytimes.com/2010/03/23/us/politics/23florida.html,nyt://article/9d26657d-050f-5657-afbd-02aecbecc9cb,By Kevin Sack
Times Link to Its Own Course Is a Lesson,2010-10-16,article,Op-Ed,Editorial,Opinion,"['Newspapers', 'Conflicts of Interest', 'ADVERTISING AND MARKETING', 'Blogs and Blogging (Internet)']",https://www.nytimes.com/2010/10/17/opinion/17pubed.html,nyt://article/9d77bdaa-2e82-546f-a7df-e279b97db64f,By Arthur S. Brisbane
Pittsburgh TV Anchor Is Fired After Racial Facebook Post,2016-03-31,article,News,Business,Business Day,"['Race and Ethnicity', 'News and News Media']",https://www.nytimes.com/2016/04/01/business/media/wendy-bell-pittsburgh-tv-anchor-fired-facebook-post.html,nyt://article/9d9a700e-697c-561b-b1f0-d3b44d0a4644,By Daniel Victor
"Democrats Gain Ground, an Inch, on Gun Control",1999-05-21,article,An Analysis; News Analysis,National Desk,U.S.,"['Law and Legislation', 'Firearms']",https://www.nytimes.com/1999/05/21/us/guns-and-schools-the-politics-democrats-gain-ground-an-inch-on-gun-control.html,nyt://article/9d9d7897-b085-551d-be54-8e82d24dd9f3,By Alison Mitchell
Montana Dress Code Has Female Legislators Sporting New Look: Clenched Jaws,2014-12-13,article,News,National,U.S.,"['Fashion and Apparel', 'Women and Girls', 'United States Politics and Government', 'Law and Legislation']",https://www.nytimes.com/2014/12/14/us/politics/montana-dress-code-has-female-legislators-sporting-new-look-clenched-jaws.html,nyt://article/9da1fa49-5715-5f8a-8a8c-e29fac226968,By Jack Healy
Review: A Dirge for Wilting Salad Days in ‘This Ain’t No Disco’,2018-07-25,article,Review,Culture,Theater,['Theater'],https://www.nytimes.com/2018/07/24/theater/this-aint-no-disco-review-atlantic-theater-company.html,nyt://article/9dc8c4cc-a3d0-5685-a8cc-a38fb88f8fe0,By Ben Brantley
Palin’s Cunning Sleight of Hand,2010-02-13,article,Op-Ed,Editorial,Opinion,"['Earmarks (Finance)', 'United States Politics and Government', 'Tea Party Movement']",https://www.nytimes.com/2010/02/14/opinion/14rich.html,nyt://article/9dccabd6-3819-53ff-b7c7-95d0a88784c8,By Frank Rich
'Wozzeck' Speaks To Us by Mixing Two Musical Modes,1989-12-17,article,Review,Arts and Leisure Desk,Arts,['Opera'],https://www.nytimes.com/1989/12/17/arts/music-wozzeck-speaks-to-us-by-mixing-two-musical-modes.html,nyt://article/9ddf1bd9-447e-5918-9002-fb83ac84b213,By Will Crutchfield
"Chirac's Rule, A New Rule, Is Applied To a Rival",2004-06-30,article,News,Foreign Desk,World,"['Suspensions, Dismissals and Resignations']",https://www.nytimes.com/2004/06/30/world/chirac-s-rule-a-new-rule-is-applied-to-a-rival.html,nyt://article/9e0fbb48-3c9a-5522-a153-c63e0dfe6725,By Elaine Sciolino
Lincoln Apologizes,1998-04-05,article,Op-Ed,Editorial Desk,Opinion,['Slavery'],https://www.nytimes.com/1998/04/05/opinion/lincoln-apologizes.html,nyt://article/9e2a47ce-9865-5f09-b671-92e7144df44f,By Thomas Geoghegan
What Do New Yorkers Want?,2013-07-20,article,News Analysis,OpEd,Sunday Review,"['Mayors', 'Elections, Mayors']",https://www.nytimes.com/2013/07/21/sunday-review/what-do-new-yorkers-want.html,nyt://article/9e55b38a-ac6f-575a-9eae-d73db1a70892,By Sam Roberts
Review: Race and Rock ’n’ Roll in ‘Memphis’,2016-04-01,article,Review,Metropolitan,New York,"['Theater', 'Race and Ethnicity']",https://www.nytimes.com/2016/04/03/nyregion/review-race-and-rock-n-roll-in-memphis.html,nyt://article/9e598341-2646-511d-859e-4852d21c58e5,By Aileen Jacobson
"Florida State’s Jameis Winston Performs Admirably Under Scrutiny, at Least on the Field",2014-10-20,article,News,Sports,Sports,['Football (College)'],https://www.nytimes.com/2014/10/20/sports/ncaafootball/florida-states-jameis-winston-performs-admirably-under-scrutiny-at-least-on-the-field.html,nyt://article/9e5bf97d-3ce9-5d2f-91f1-d35aaa9f8e18,By William C. Rhoden
Review/Opera; Kathleen Battle Sings Cleopatra In Handel's 'Giulio Cesare' at Met,1988-09-29,article,Review,Cultural Desk,Arts,"['Reviews', 'Opera']",https://www.nytimes.com/1988/09/29/arts/review-opera-kathleen-battle-sings-cleopatra-in-handel-s-giulio-cesare-at-met.html,nyt://article/9ecad6b7-8820-5463-bcd7-bd0d8e5c66b0,By Donal Henahan
"Youngsters Enjoy Beer Ads, Arousing Industry's Critics",2006-02-13,article,News,Business/Financial Desk,Business Day,"['Beer', 'ADVERTISING AND MARKETING', 'Super Bowl']",https://www.nytimes.com/2006/02/13/business/media/youngsters-enjoy-beer-ads-arousing-industrys-critics.html,nyt://article/9ed7d766-34da-56c1-840b-a050f75a4ae1,By Andrew Adam Newman
